Date,Open,High,Low,Close,Adj Close,Volume,Prev Close,change
2020-02-19,162.85,164.6,153.05,158.05,158.05,78914233,161.6,-2.1968
2020-02-20,157.95,162.3,156.0,158.5,158.5,54328194,158.05,0.2847
2020-02-24,154.0,155.9,149.6,150.65,150.65,39706007,158.5,-4.9527
2020-02-25,152.2,153.4,147.45,149.9,149.9,52719851,150.65,-0.4978
2020-02-26,146.9,147.9,143.7,144.55,144.55,47605927,149.9,-3.569
2020-02-27,144.15,146.75,141.1,145.25,145.25,51328153,144.55,0.4843
2020-02-28,138.85,139.6,127.05,128.95,128.95,94469619,145.25,-11.222
2020-03-02,133.0,133.9,123.8,125.4,125.4,111585697,128.95,-2.753
2020-03-03,127.5,131.4,125.25,130.35,130.35,86765576,125.4,3.9474
2020-03-04,129.6,129.6,120.55,126.2,126.2,97546902,130.35,-3.1837
2020-03-05,127.55,129.15,124.25,125.75,125.75,87795649,126.2,-0.3566
2020-03-06,115.0,117.3,112.8,114.2,114.2,83971462,125.75,-9.1849
2020-03-09,109.0,109.85,104.25,105.7,105.7,81549809,114.2,-7.4431
2020-03-11,104.85,106.5,97.8,98.9,98.9,111146790,105.7,-6.4333
2020-03-12,91.1,94.9,84.1,88.0,88.0,143550830,98.9,-11.0212
2020-03-13,81.9,94.15,78.05,89.75,89.75,106151311,88.0,1.9886
2020-03-16,85.6,87.65,82.2,82.95,82.95,73702778,89.75,-7.5766
2020-03-17,83.05,85.0,77.4,77.95,77.95,71842549,82.95,-6.0277
2020-03-18,79.9,80.45,75.1,75.5,75.5,70105052,77.95,-3.143
2020-03-19,70.0,76.5,68.75,72.95,72.95,68122549,75.5,-3.3775
2020-03-20,74.0,79.6,72.65,77.3,77.3,86043342,72.95,5.963
2020-03-23,70.0,72.0,66.0,66.2,66.2,34184325,77.3,-14.3596
2020-03-24,69.9,71.5,63.5,68.55,68.55,49551990,66.2,3.5499
2020-03-25,67.75,71.7,67.25,70.25,70.25,57713806,68.55,2.4799
2020-03-26,71.45,73.5,68.3,70.8,70.8,63821068,70.25,0.7829
2020-03-27,72.05,75.9,69.35,70.7,70.7,58814757,70.8,-0.1413
2020-03-30,68.8,70.0,67.25,68.15,68.15,35278010,70.7,-3.6068
2020-03-31,70.6,71.5,68.2,71.05,71.05,46157286,68.15,4.2553
2020-04-01,70.5,71.65,67.55,67.95,67.95,38149007,71.05,-4.3631
2020-04-03,66.9,66.9,64.8,65.3,65.3,35346301,67.95,-3.8999
2020-04-07,68.55,69.3,66.9,67.25,67.25,42066469,65.3,2.9862
2020-04-08,66.5,71.6,65.4,67.6,67.6,82179303,67.25,0.5204
2020-04-09,69.6,76.25,69.1,74.6,74.6,112677273,67.6,10.355
2020-04-13,76.0,77.6,72.7,74.25,74.25,70409900,74.6,-0.4692
2020-04-15,75.4,78.7,71.95,72.9,72.9,81121081,74.25,-1.8182
2020-04-16,71.75,75.4,71.0,74.65,74.65,47910164,72.9,2.4005
2020-04-17,78.3,78.3,74.7,76.85,76.85,58333485,74.65,2.9471
2020-04-20,76.85,83.4,75.5,80.45,80.45,125425355,76.85,4.6844
2020-04-21,78.0,78.0,74.0,74.65,74.65,58248325,80.45,-7.2094
